
  284.3973 -1.690 63.01    1669.210  3.0 6s  a7S      36821.200  3.0 112         0.00  0.00  0.00CB   0 0153-1.577153-0.282  248    0F0 -1z0       0    0     0
  285.9656 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.489153-0.282 -186    0F5 -4z0       0    0     0
  285.9656 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-0.596153-0.282 -186    0F5 -5z0       0    0     0
  285.9667 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.314153-0.282  -50    0F4 -3z0       0    0     0
  285.9667 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-0.804153-0.282  -50    0F4 -4z0       0    0     0
  285.9667 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.489153-0.282  -50    0F4 -5z0       0    0     0
  285.9676 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.292153-0.282   62    0F3 -2z0       0    0     0
  285.9676 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.041153-0.282   62    0F3 -3z0       0    0     0
  285.9676 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.314153-0.282   62    0F3 -4z0       0    0     0
  285.9683 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.368153-0.282  149    0F2 -1z0       0    0     0
  285.9683 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.310153-0.282  149    0F2 -2z0       0    0     0
  285.9683 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.292153-0.282  149    0F2 -3z0       0    0     0
  285.9688 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.577153-0.282  211    0F1 -0z0       0    0     0
  285.9688 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.586153-0.282  211    0F1 -1z0       0    0     0
  285.9688 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.368153-0.282  211    0F1 -2z0       0    0     0
  285.9691 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.674153-0.282  248    0F0 -0z0       0    0     0
  285.9691 -1.190 63.01    1669.210  3.0 6s  a7S      36628.000  3.0 5d2 x9P     0.00  0.00  0.00CB   0 0153-1.577153-0.282  248    0F0 -1z0       0    0     0
  286.2543 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-1.322153-0.282 -284    0F1 -0z0       0    0     0
  286.2543 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-1.623153-0.282 -284    0F1 -1z0       0    0     0
  286.2543 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-2.577153-0.282 -284    0F1 -2z0       0    0     0
  286.2548 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-1.146153-0.282 -227    0F2 -1z0       0    0     0
  286.2548 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-1.440153-0.282 -227    0F2 -2z0       0    0     0
  286.2548 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-2.468153-0.282 -227    0F2 -3z0       0    0     0
  286.2554 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-0.983153-0.282 -148    0F3 -2z0       0    0     0
  286.2554 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-1.381153-0.282 -148    0F3 -3z0       0    0     0
  286.2554 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-2.577153-0.282 -148    0F3 -4z0       0    0     0
  286.2563 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-0.837153-0.282  -45    0F4 -3z0       0    0     0
  286.2563 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-1.415153-0.282  -45    0F4 -4z0       0    0     0
  286.2563 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-2.920153-0.282  -45    0F4 -5z0       0    0     0
  286.2573 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-0.706153-0.282   80    0F5 -4z0       0    0     0
  286.2573 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-1.598153-0.282   80    0F5 -5z0       0    0     0
  286.2585 -1.370 63.01       0.000  4.0 6s  a9S      34923.430  3.0 106         0.00  0.00  0.00CB   0 0153-0.586153-0.282  227    0F6 -5z0       0    0     0
  286.4413 -1.040 63.01   11128.220  6.0 5d  a9D      46029.140  6.0 y9D?        0.00  0.00  0.00CB   0 0  0 0.000153-0.282    0    0      0       0    0     0
  287.6037 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-2.920153-0.282 -186    0F5 -4z0       0    0     0
  287.6037 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-1.598153-0.282 -186    0F5 -5z0       0    0     0
  287.6037 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-0.586153-0.282 -186    0F5 -6z0       0    0     0
  287.6048 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-2.577153-0.282  -50    0F4 -3z0       0    0     0
  287.6048 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-1.415153-0.282  -50    0F4 -4z0       0    0     0
  287.6048 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-0.706153-0.282  -50    0F4 -5z0       0    0     0
  287.6058 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-2.468153-0.282   62    0F3 -2z0       0    0     0
  287.6058 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-1.381153-0.282   62    0F3 -3z0       0    0     0
  287.6058 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-0.837153-0.282   62    0F3 -4z0       0    0     0
  287.6065 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-2.577153-0.282  149    0F2 -1z0       0    0     0
  287.6065 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-1.440153-0.282  149    0F2 -2z0       0    0     0
  287.6065 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-0.983153-0.282  149    0F2 -3z0       0    0     0
  287.6070 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-1.623153-0.282  211    0F1 -1z0       0    0     0
  287.6070 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-1.146153-0.282  211    0F1 -2z0       0    0     0
  287.6073 -1.850 63.01    1669.210  3.0 6s  a7S      36428.890  4.0 111         0.00  0.00  0.00CB   0 0153-1.322153-0.282  248    0F0 -1z0       0    0     0
  288.7823 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.255153-0.282 -284    0F1 -1z0       0    0     0
  288.7823 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.732153-0.282 -284    0F1 -2z0       0    0     0
  288.7827 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.732153-0.282 -227    0F2 -1z0       0    0     0
  288.7827 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.197153-0.282 -227    0F2 -2z0       0    0     0
  288.7827 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.536153-0.282 -227    0F2 -3z0       0    0     0
  288.7834 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.536153-0.282 -148    0F3 -2z0       0    0     0
  288.7834 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.067153-0.282 -148    0F3 -3z0       0    0     0
  288.7834 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.477153-0.282 -148    0F3 -4z0       0    0     0
  288.7843 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.477153-0.282  -45    0F4 -3z0       0    0     0
  288.7843 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-0.916153-0.282  -45    0F4 -4z0       0    0     0
  288.7843 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.514153-0.282  -45    0F4 -5z0       0    0     0
  288.7853 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.514153-0.282   80    0F5 -4z0       0    0     0
  288.7853 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-0.765153-0.282   80    0F5 -5z0       0    0     0
  288.7853 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.700153-0.282   80    0F5 -6z0       0    0     0
  288.7865 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-1.700153-0.282  227    0F6 -5z0       0    0     0
  288.7865 -1.940 63.01       0.000  4.0 6s  a9S      34617.730  4.0 105         0.00  0.00  0.00CB   0 0153-0.621153-0.282  227    0F6 -6z0       0    0     0
  290.6645 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.322153-0.282 -284    0F1 -0z0       0    0     0
  290.6645 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.623153-0.282 -284    0F1 -1z0       0    0     0
  290.6645 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-2.577153-0.282 -284    0F1 -2z0       0    0     0
  290.6650 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.146153-0.282 -227    0F2 -1z0       0    0     0
  290.6650 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.440153-0.282 -227    0F2 -2z0       0    0     0
  290.6650 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-2.468153-0.282 -227    0F2 -3z0       0    0     0
  290.6656 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-0.983153-0.282 -148    0F3 -2z0       0    0     0
  290.6656 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.381153-0.282 -148    0F3 -3z0       0    0     0
  290.6656 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-2.577153-0.282 -148    0F3 -4z0       0    0     0
  290.6665 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-0.837153-0.282  -45    0F4 -3z0       0    0     0
  290.6665 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.415153-0.282  -45    0F4 -4z0       0    0     0
  290.6665 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-2.920153-0.282  -45    0F4 -5z0       0    0     0
  290.6675 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-0.706153-0.282   80    0F5 -4z0       0    0     0
  290.6675 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.598153-0.282   80    0F5 -5z0       0    0     0
  290.6688 -0.350 63.01       0.000  4.0 6s  a9S      34393.570  3.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-0.586153-0.282  227    0F6 -5z0       0    0     0
  291.7424 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-2.920153-0.282 -186    0F5 -4z0       0    0     0
  291.7424 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-1.598153-0.282 -186    0F5 -5z0       0    0     0
  291.7424 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-0.586153-0.282 -186    0F5 -6z0       0    0     0
  291.7435 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-2.577153-0.282  -50    0F4 -3z0       0    0     0
  291.7435 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-1.415153-0.282  -50    0F4 -4z0       0    0     0
  291.7435 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-0.706153-0.282  -50    0F4 -5z0       0    0     0
  291.7445 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-2.468153-0.282   62    0F3 -2z0       0    0     0
  291.7445 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-1.381153-0.282   62    0F3 -3z0       0    0     0
  291.7445 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-0.837153-0.282   62    0F3 -4z0       0    0     0
  291.7452 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-2.577153-0.282  149    0F2 -1z0       0    0     0
  291.7452 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-1.440153-0.282  149    0F2 -2z0       0    0     0
  291.7452 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-0.983153-0.282  149    0F2 -3z0       0    0     0
  291.7457 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-1.623153-0.282  211    0F1 -1z0       0    0     0
  291.7457 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-1.146153-0.282  211    0F1 -2z0       0    0     0
  291.7461 -2.190 63.01    1669.210  3.0 6s  a7S      35935.810  4.0 110         0.00  0.00  0.00CB   0 0153-1.322153-0.282  248    0F0 -1z0       0    0     0
  292.5008 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-0.544153-0.282 -186    0F5 -4z0       0    0     0
  292.5020 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-0.712153-0.282  -50    0F4 -3z0       0    0     0
  292.5020 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.356153-0.282  -50    0F4 -4z0       0    0     0
  292.5029 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-0.912153-0.282   62    0F3 -2z0       0    0     0
  292.5029 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.190153-0.282   62    0F3 -3z0       0    0     0
  292.5029 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-2.453153-0.282   62    0F3 -4z0       0    0     0
  292.5037 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.164153-0.282  149    0F2 -1z0       0    0     0
  292.5037 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.180153-0.282  149    0F2 -2z0       0    0     0
  292.5037 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-2.088153-0.282  149    0F2 -3z0       0    0     0
  292.5042 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.528153-0.282  211    0F1 -0z0       0    0     0
  292.5042 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.266153-0.282  211    0F1 -1z0       0    0     0
  292.5042 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.942153-0.282  211    0F1 -2z0       0    0     0
  292.5045 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.431153-0.282  248    0F0 -0z0       0    0     0
  292.5045 -0.740 63.01    1669.210  3.0 6s  a7S      35846.960  2.0 z7D?        0.00  0.00  0.00CB   0 0153-1.975153-0.282  248    0F0 -1z0       0    0     0
  294.7253 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-1.322153-0.282 -284    0F1 -0z0       0    0     0
  294.7253 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-1.623153-0.282 -284    0F1 -1z0       0    0     0
  294.7253 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-2.577153-0.282 -284    0F1 -2z0       0    0     0
  294.7258 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-1.146153-0.282 -227    0F2 -1z0       0    0     0
  294.7258 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-1.440153-0.282 -227    0F2 -2z0       0    0     0
  294.7258 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-2.468153-0.282 -227    0F2 -3z0       0    0     0
  294.7265 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-0.983153-0.282 -148    0F3 -2z0       0    0     0
  294.7265 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-1.381153-0.282 -148    0F3 -3z0       0    0     0
  294.7265 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-2.577153-0.282 -148    0F3 -4z0       0    0     0
  294.7274 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-0.837153-0.282  -45    0F4 -3z0       0    0     0
  294.7274 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-1.415153-0.282  -45    0F4 -4z0       0    0     0
  294.7274 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-2.920153-0.282  -45    0F4 -5z0       0    0     0
  294.7285 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-0.706153-0.282   80    0F5 -4z0       0    0     0
  294.7285 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-1.598153-0.282   80    0F5 -5z0       0    0     0
  294.7298 -2.120 63.01       0.000  4.0 6s  a9S      33919.700  3.0 102         0.00  0.00  0.00CB   0 0153-0.586153-0.282  227    0F6 -5z0       0    0     0
  295.2649 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-2.920153-0.282 -186    0F5 -4z0       0    0     0
  295.2649 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.598153-0.282 -186    0F5 -5z0       0    0     0
  295.2649 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-0.586153-0.282 -186    0F5 -6z0       0    0     0
  295.2661 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-2.577153-0.282  -50    0F4 -3z0       0    0     0
  295.2661 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.415153-0.282  -50    0F4 -4z0       0    0     0
  295.2661 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-0.706153-0.282  -50    0F4 -5z0       0    0     0
  295.2671 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-2.468153-0.282   62    0F3 -2z0       0    0     0
  295.2671 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.381153-0.282   62    0F3 -3z0       0    0     0
  295.2671 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-0.837153-0.282   62    0F3 -4z0       0    0     0
  295.2678 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-2.577153-0.282  149    0F2 -1z0       0    0     0
  295.2678 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.440153-0.282  149    0F2 -2z0       0    0     0
  295.2678 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-0.983153-0.282  149    0F2 -3z0       0    0     0
  295.2684 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.623153-0.282  211    0F1 -1z0       0    0     0
  295.2684 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.146153-0.282  211    0F1 -2z0       0    0     0
  295.2687 -1.400 63.01    1669.210  3.0 6s  a7S      35527.020  4.0 d6s  y9P    0.00  0.00  0.00CB   0 0153-1.322153-0.282  248    0F0 -1z0       0    0     0
  295.9446 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.255153-0.282 -284    0F1 -1z0       0    0     0
  295.9446 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.732153-0.282 -284    0F1 -2z0       0    0     0
  295.9451 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.732153-0.282 -227    0F2 -1z0       0    0     0
  295.9451 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.197153-0.282 -227    0F2 -2z0       0    0     0
  295.9451 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.536153-0.282 -227    0F2 -3z0       0    0     0
  295.9458 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.536153-0.282 -148    0F3 -2z0       0    0     0
  295.9458 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.067153-0.282 -148    0F3 -3z0       0    0     0
  295.9458 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.477153-0.282 -148    0F3 -4z0       0    0     0
  295.9467 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.477153-0.282  -45    0F4 -3z0       0    0     0
  295.9467 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-0.916153-0.282  -45    0F4 -4z0       0    0     0
  295.9467 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.514153-0.282  -45    0F4 -5z0       0    0     0
  295.9478 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.514153-0.282   80    0F5 -4z0       0    0     0
  295.9478 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-0.765153-0.282   80    0F5 -5z0       0    0     0
  295.9478 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.700153-0.282   80    0F5 -6z0       0    0     0
  295.9491 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-1.700153-0.282  227    0F6 -5z0       0    0     0
  295.9491 -2.370 63.01       0.000  4.0 6s  a9S      33779.950  4.0 101         0.00  0.00  0.00CB   0 0153-0.621153-0.282  227    0F6 -6z0       0    0     0
  296.0181 -1.290 63.01    1669.210  3.0 6s  a7S      35440.880  3.0 108         0.00  0.00  0.00CB   0 0153-1.489153-0.282 -186    0F5 -4z0       0    0     0
  296.0181 -1.290 63.01    1669.210  3.0 6s  a7S      35440.880  3.0 108         0.00  0.00  0.00CB   0 0153-0.596153-0.282 -186    0F5 -5z0       0    0     0
  296.0193 -1.290 63.01    1669.210  3.0 6s  a7S      35440.880  3.0 108         0.00  0.00  0.00CB   0 0153-1.314153-0.282  -50    0F4 -3z0       0    0     0
